Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Liberia,LBR,2015,6.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Netherlands,NLD,2010,9.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Angola,AGO,2010,20.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Slovenia,SVN,2015,21.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Europe & Central Asia (IDA & IBRD countries),TEC,2005,22.1929074754477,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Suriname,SUR,2015,26.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Central African Republic,CAF,2000,14.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Korea, Rep.",KOR,2005,27.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Mauritius,MUS,2000,12.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,East Asia & Pacific,EAS,2015,10.0306087598738,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Australia,AUS,2010,12.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sub-Saharan Africa (excluding high income),SSA,2005,9.02569324256863,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Upper middle income,UMC,2015,9.70951966628101,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Pakistan,PAK,2015,2.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Suriname,SUR,2010,28.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Micronesia, Fed. Sts.",FSM,2015,11.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sri Lanka,LKA,2010,28.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,IDA total,IDA,2010,7.22422768611972,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Liberia,LBR,2010,6.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Croatia,HRV,2015,17.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Mozambique,MOZ,2000,9.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Angola,AGO,2000,18.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Libya,LBY,2010,6.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,South Africa,ZAF,2000,10.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Equatorial Guinea,GNQ,2010,23.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Trinidad and Tobago,TTO,2010,12.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,North America,NAC,2010,12.8801922640845,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,6.7689865717326,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Myanmar,MMR,2015,4.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Niger,NER,2015,4.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,IDA only,IDX,2000,7.87704951480567,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Mozambique,MOZ,2005,8.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Puerto Rico,PRI,2015,9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Mauritania,MRT,2005,5.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Hungary,HUN,2010,25.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,South Sudan,SSD,2015,6.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sri Lanka,LKA,2000,36.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Georgia,GEO,2010,6.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Togo,TGO,2010,9.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Yemen, Rep.",YEM,2015,8.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Middle East & North Africa (excluding high income),MNA,2010,4.26534511996439,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Nepal,NPL,2005,7.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Timor-Leste,TLS,2005,7.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Benin,BEN,2010,9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Indonesia,IDN,2005,3.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sri Lanka,LKA,2015,35.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,9.09827123181424,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Kazakhstan,KAZ,2015,27.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Algeria,DZA,2010,3.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Canada,CAN,2005,12.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Togo,TGO,2000,9.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Guinea,GIN,2000,6.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Belgium,BEL,2000,22.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Bangladesh,BGD,2015,5.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Cuba,CUB,2010,14.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Austria,AUT,2005,17.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Luxembourg,LUX,2005,13.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Mauritius,MUS,2010,8.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Uzbekistan,UZB,2010,6.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,East Asia & Pacific (IDA & IBRD countries),TEA,2015,8.67487492031245,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,China,CHN,2000,11,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Romania,ROU,2010,14,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,IDA blend,IDB,2015,6.88792729813511,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Gabon,GAB,2005,9.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Cameroon,CMR,2000,10.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Small states,SST,2010,9.39767152386715,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Micronesia, Fed. Sts.",FSM,2005,11.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Trinidad and Tobago,TTO,2000,13.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,El Salvador,SLV,2010,12.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Lithuania,LTU,2010,33.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Micronesia, Fed. Sts.",FSM,2000,10.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Grenada,GRD,2015,0.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Japan,JPN,2005,24.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Philippines,PHL,2010,3.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Canada,CAN,2010,12.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Morocco,MAR,2015,4.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Guinea,GIN,2005,7.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,United Arab Emirates,ARE,2015,2.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,6.79365590239241,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,India,IND,2015,15.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Singapore,SGP,2000,11.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Syrian Arab Republic,SYR,2010,2.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Central African Republic,CAF,2010,18.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Serbia,SRB,2010,16.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Peru,PER,2015,5.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Caribbean small states,CSS,2010,8.3527584853461,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,East Asia & Pacific (IDA & IBRD countries),TEA,2005,8.54449111936218,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,High income,HIC,2005,14.5456243372397,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,IDA only,IDX,2010,7.43461406476184,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,France,FRA,2000,20.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Luxembourg,LUX,2010,11.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Ghana,GHA,2015,6.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sweden,SWE,2005,15.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sub-Saharan Africa,SSF,2000,9.36531398187089,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Cabo Verde,CPV,2015,8.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Europe & Central Asia (excluding high income),ECA,2000,26.674801426509,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Iraq,IRQ,2000,2.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Malawi,MWI,2000,6.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Burkina Faso,BFA,2005,8.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,India,IND,2005,17.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Greece,GRC,2005,3.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Moldova,MDA,2010,20.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Burkina Faso,BFA,2010,9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Europe & Central Asia (IDA & IBRD countries),TEC,2015,15.9104703124077,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Gabon,GAB,2010,11.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,India,IND,2000,17.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Denmark,DNK,2010,11.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Armenia,ARM,2010,5.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,United Kingdom,GBR,2000,8.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,El Salvador,SLV,2005,14.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Barbados,BRB,2015,0.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Late-demographic dividend,LTE,2000,12.8198519338824,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Djibouti,DJI,2015,8.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Bahrain,BHR,2015,6.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,New Zealand,NZL,2015,12.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Europe & Central Asia (excluding high income),ECA,2015,15.3230293209419,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Uruguay,URY,2005,14.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,OECD members,OED,2000,13.3777592714836,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Low & middle income,LMY,2015,10.0140383237748,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Somalia,SOM,2015,5.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Finland,FIN,2000,24.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Italy,ITA,2005,7.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,South Asia (IDA & IBRD),TSA,2005,14.7297773052784,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Dominican Republic,DOM,2000,6.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sub-Saharan Africa,SSF,2005,9.02573379122072,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Lower middle income,LMC,2015,10.7012010468807,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Fiji,FJI,2015,8.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Chile,CHL,2000,10.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Early-demographic dividend,EAR,2005,10.7877816710552,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Belize,BLZ,2005,5.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sierra Leone,SLE,2010,14.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sudan,SDN,2000,10.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Zambia,ZMB,2010,6.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Low income,LIC,2000,9.00677814441843,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Eritrea,ERI,2015,6.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Swaziland,SWZ,2000,15.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Middle East & North Africa,MEA,2015,3.7441334222631,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Iceland,ISL,2000,14.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Tajikistan,TJK,2000,4.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Gambia, The",GMB,2005,6.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Chad,TCD,2015,8.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Bahrain,BHR,2005,6.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Heavily indebted poor countries (HIPC),HPC,2015,8.44416510100231,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Argentina,ARG,2005,12.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Dominican Republic,DOM,2010,6.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Swaziland,SWZ,2010,15.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Vanuatu,VUT,2015,5.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Malaysia,MYS,2000,5.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Cote d'Ivoire,CIV,2000,14.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sub-Saharan Africa,SSF,2015,9.09827123181424,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Togo,TGO,2015,9.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,China,CHN,2005,9.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Kiribati,KIR,2015,14.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Iran, Islamic Rep.",IRN,2000,8.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Trinidad and Tobago,TTO,2005,10.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Albania,ALB,2015,4.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,IDA total,IDA,2015,7.24305201419237,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Late-demographic dividend,LTE,2005,11.645051651494,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Mauritania,MRT,2015,5.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,World,WLD,2000,12.2346756668929,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Senegal,SEN,2010,7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,South Asia,SAS,2015,13.1561134976098,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Central African Republic,CAF,2005,16.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Fiji,FJI,2000,8.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Slovenia,SVN,2000,31.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Brazil,BRA,2010,5.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Low income,LIC,2010,8.20053211506953,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Zimbabwe,ZWE,2015,10.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Cabo Verde,CPV,2000,9.1,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Arab World,ARB,2010,4.50730288063377,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Lao PDR,LAO,2015,12.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Norway,NOR,2000,13.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,IDA only,IDX,2005,7.5869596241337796,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Lesotho,LSO,2015,10.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,East Asia & Pacific (IDA & IBRD countries),TEA,2000,9.2812791633923,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Somalia,SOM,2010,4.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Latin America & Caribbean (excluding high income),LAC,2015,6.88974816534764,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Lao PDR,LAO,2000,14.2,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Korea, Dem. People’s Rep.",PRK,2000,19,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Cameroon,CMR,2015,11.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Bolivia,BOL,2015,18.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Montenegro,MNE,2015,11,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Portugal,PRT,2010,13.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Malaysia,MYS,2005,5.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Guatemala,GTM,2000,3.6,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,"Bahamas, The",BHS,2000,1.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Iceland,ISL,2010,12.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Pakistan,PAK,2005,2.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Singapore,SGP,2015,9.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Latin America & Caribbean (excluding high income),LAC,2010,6.69848391540824,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,South Asia (IDA & IBRD),TSA,2000,15.1615437097279,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,United Arab Emirates,ARE,2010,3.5,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Comoros,COM,2005,7.8,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Kyrgyz Republic,KGZ,2015,7.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Suriname,SUR,2000,25.7,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Sao Tome and Principe,STP,2010,1.9,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Jamaica,JAM,2015,1.4,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Gabon,GAB,2000,10.3,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Middle East & North Africa (IDA & IBRD countries),TMN,2015,3.72298722947076,231,4,2000,2015
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,Montenegro,MNE,2005,11.7,231,4,2000,2015
