Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Botswana,BWA,1984,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Uzbekistan,UZB,2006,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Nepal,NPL,1974,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa,SSF,1991,3.57469450217375,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tanzania,TZA,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia (IDA & IBRD),TSA,2010,2.60616141411642,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Pre-demographic dividend,PRE,1992,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia (IDA & IBRD),TSA,2014,2.7862626747638,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Oman,OMN,1994,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Myanmar,MMR,2000,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Costa Rica,CRI,1988,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,India,IND,2005,2.42071609823714,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Luxembourg,LUX,1993,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Austria,AUT,2013,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Euro area,EMU,1984,26.2612487998199,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,ECS,1993,24.792882995284,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Lebanon,LBN,2007,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Philippines,PHL,2003,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Curacao,CUW,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Togo,TGO,2010,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Angola,AGO,1972,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,1990,2.12202332333378,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tajikistan,TJK,2003,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,1992,3.64652498770608,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Iraq,IRQ,1989,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Trinidad and Tobago,TTO,2003,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Hong Kong SAR, China",HKG,2001,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Chile,CHL,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ecuador,ECU,1971,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tanzania,TZA,2001,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,2.63777146993865,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Denmark,DNK,1984,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Poland,POL,2000,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Iceland,ISL,1994,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Poland,POL,2008,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Korea, Rep.",KOR,2008,34.0045276898645,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Gibraltar,GIB,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Denmark,DNK,1965,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Other small states,OSS,1984,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,El Salvador,SLV,1975,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa (excluding high income),SSA,1972,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kuwait,KWT,1987,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Eritrea,ERI,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,IDA blend,IDB,1980,0.00299534647723571,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Yemen, Rep.",YEM,1987,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Haiti,HTI,2009,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Gabon,GAB,1977,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mauritius,MUS,2014,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia (IDA & IBRD),TSA,1979,2.25418815079415,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ecuador,ECU,2005,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ecuador,ECU,1975,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Iceland,ISL,1965,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Syrian Arab Republic,SYR,1971,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Philippines,PHL,1991,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Norway,NOR,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Panama,PAN,1975,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Malta,MLT,1978,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Colombia,COL,1998,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Romania,ROU,1983,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Morocco,MAR,1992,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Angola,AGO,1978,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Slovak Republic,SVK,1985,42.7523353839143,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Portugal,PRT,2006,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sri Lanka,LKA,1998,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kenya,KEN,1979,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Moldova,MDA,2006,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tajikistan,TJK,2009,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Hong Kong SAR, China",HKG,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ethiopia,ETH,2008,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,India,IND,1985,2.67725675225433,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mexico,MEX,1991,3.29936999299992,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Moldova,MDA,1992,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Benin,BEN,2011,0,185,56,1960,2015
