Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Mauritania,MRT,2000,3.79999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Trinidad and Tobago,TTO,2000,4.90000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Dominican Republic,DOM,1986,3.90000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bhutan,BTN,2010,7.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Madagascar,MDG,2004,6.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Seychelles,SYC,1988,5.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Kuwait,KWT,2006,8.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,China,CHN,2008,5.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Togo,TGO,1988,3.20000004768372,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Tajikistan,TJK,2005,6.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Middle East & North Africa,MEA,2005,9.39999961853027,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Egypt, Arab Rep.",EGY,2005,14.1000003814697,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Lower middle income,LMC,2016,4.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Timor-Leste,TLS,2002,5.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Haiti,HTI,2012,3.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Algeria,DZA,1995,13.1999998092651,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Romania,ROU,2000,8.89999961853027,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Kuwait,KWT,2004,7.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Tunisia,TUN,1988,4.30000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Chile,CHL,2014,9.30000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Guatemala,GTM,2002,5.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Guyana,GUY,1997,1.89999997615814,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,India,IND,1999,3.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Tanzania,TZA,1999,3.29999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Timor-Leste,TLS,2009,5.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Latin America & Caribbean,LCN,2015,7,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Equatorial Guinea,GNQ,2010,9.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Qatar,QAT,1995,10.3999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Sri Lanka,LKA,2012,0.600000023841858,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Middle income,MIC,2000,4.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Middle East & North Africa,MEA,2010,10,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Armenia,ARM,2000,16,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Comoros,COM,2012,10.8999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Solomon Islands,SLB,1989,1.89999997615814,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bangladesh,BGD,2000,0.899999976158142,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Guatemala,GTM,1995,6.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Gambia, The",GMB,2006,2.70000004768372,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Korea, Dem. People’s Rep.",PRK,2009,0,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,United States,USA,2012,6,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bolivia,BOL,1994,7.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Togo,TGO,2010,1.60000002384186,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Djibouti,DJI,2006,13.3999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Egypt, Arab Rep.",EGY,2000,18.2000007629395,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bangladesh,BGD,1994,0.200000002980232,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Seychelles,SYC,2012,10.1999998092651,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Chile,CHL,2013,10.1000003814697,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Uganda,UGA,1988,3.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Pakistan,PAK,1991,5.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Middle East & North Africa,MEA,2015,10.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Algeria,DZA,2005,12.8999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,South Africa,ZAF,1994,10.3000001907349,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bangladesh,BGD,1991,0.300000011920929,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Iraq,IRQ,2000,5.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Malawi,MWI,2004,10.1999998092651,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Mongolia,MNG,2013,10.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,East Asia & Pacific,EAS,2010,5.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Mexico,MEX,1989,9.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Nigeria,NGA,1993,5.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Burkina Faso,BFA,1993,2.79999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Guinea-Bissau,GNB,2000,5.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Chad,TCD,2010,2.79999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Guyana,GUY,2014,5.30000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Chile,CHL,2007,9.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Peru,PER,2009,10.3000001907349,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Mongolia,MNG,1999,7,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Vanuatu,VUT,2007,4.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Sierra Leone,SLE,2013,8.89999961853027,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Germany,DEU,2005,3.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Maldives,MDV,2001,3.90000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,South Asia,SAS,2010,3.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Honduras,HND,1996,2.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Ghana,GHA,1988,0.899999976158142,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Namibia,NAM,2013,4.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Venezuela, RB",VEN,1982,5.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Malaysia,MYS,1999,5.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Kazakhstan,KAZ,1999,5.30000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bangladesh,BGD,2006,0.699999988079071,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Myanmar,MMR,2003,2.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Honduras,HND,1987,2.70000004768372,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Upper middle income,UMC,1995,6.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Armenia,ARM,2010,16.7999992370605,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Uruguay,URY,2002,10,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Peru,PER,1991,9.30000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Low & middle income,LMY,2010,4.90000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Benin,BEN,2006,11.3999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Malawi,MWI,1992,9.89999961853027,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Burkina Faso,BFA,2010,2.79999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Eritrea,ERI,2010,1.89999997615814,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,West Bank and Gaza,PSE,2010,5.30000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Nicaragua,NIC,2004,5.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Madagascar,MDG,1984,4.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Nepal,NPL,1975,0.300000011920929,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Costa Rica,CRI,2008,8.10000038146973,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bosnia and Herzegovina,BIH,2006,25.6000003814697,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Chile,CHL,1999,11.8999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Venezuela, RB",VEN,2007,6.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Middle income,MIC,1995,4.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Cambodia,KHM,1996,6.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Congo, Rep.",COG,2011,3.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Lao PDR,LAO,2011,2,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Sri Lanka,LKA,2009,0.800000011920929,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Sub-Saharan Africa,SSF,2010,4.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Benin,BEN,2001,3,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Vietnam,VNM,1999,2,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Guinea-Bissau,GNB,2014,2.29999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Liberia,LBR,2013,3.20000004768372,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Azerbaijan,AZE,2001,4.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Upper middle income,UMC,2010,6.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Kuwait,KWT,2014,8.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Syrian Arab Republic,SYR,2009,17.8999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Korea, Dem. People’s Rep.",PRK,2002,0.899999976158142,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Pakistan,PAK,1977,6.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Kuwait,KWT,2010,7.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Thailand,THA,1987,1.29999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Australia,AUS,1995,8.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Central African Republic,CAF,2000,10.8000001907349,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Iraq,IRQ,2011,11.8000001907349,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Low income,LIC,2005,3.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Tajikistan,TJK,2009,4.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Kuwait,KWT,2012,9.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Equatorial Guinea,GNQ,1997,3.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Zambia,ZMB,1996,6.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Jordan,JOR,1997,4.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Vietnam,VNM,2010,4.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Egypt, Arab Rep.",EGY,1995,14.6999998092651,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Paraguay,PRY,1990,6.30000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Egypt, Arab Rep.",EGY,2014,15.6999998092651,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Guatemala,GTM,1987,2.79999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Romania,ROU,2001,9.10000038146973,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Rwanda,RWA,1992,4,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Chad,TCD,2004,4.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Latin America & Caribbean,LCN,2000,6.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Angola,AGO,1996,1.60000002384186,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Cote d'Ivoire,CIV,2012,3.20000004768372,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Swaziland,SWZ,2006,11.3999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Guyana,GUY,2009,6.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Low & middle income,LMY,2015,5.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Afghanistan,AFG,2004,4.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Egypt, Arab Rep.",EGY,2003,9.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bhutan,BTN,2008,4.40000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Venezuela, RB",VEN,1999,5.19999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Iran, Islamic Rep.",IRN,1998,6.90000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,High income,HIC,2010,5.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Niger,NER,2000,1.60000002384186,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Indonesia,IDN,2010,12.3000001907349,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Saudi Arabia,SAU,2005,6.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Bangladesh,BGD,1990,0.600000023841858,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Mauritania,MRT,1990,6.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Dominican Republic,DOM,2007,8.30000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Yemen, Rep.",YEM,2003,5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Montenegro,MNE,2013,22.2999992370605,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,China,CHN,2010,6.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Maldives,MDV,1997,6.90000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Cameroon,CMR,2011,6.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Uganda,UGA,2011,3.79999995231628,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Sierra Leone,SLE,2005,5.90000009536743,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Georgia,GEO,1999,17.8999996185303,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Middle income,MIC,2016,5.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Armenia,ARM,2005,11.6999998092651,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Cameroon,CMR,2004,8.69999980926514,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Ethiopia,ETH,2014,2.59999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Kyrgyz Republic,KGZ,2012,9,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Cote d'Ivoire,CIV,1994,2.70000004768372,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Malawi,MWI,2000,8.80000019073486,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Argentina,ARG,1996,13.5,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Chile,CHL,1996,10.6999998092651,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Malawi,MWI,2014,5.09999990463257,167,46,1969,2016
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,"Congo, Dem. Rep.",COD,2001,6.5,167,46,1969,2016
